0,11,0,2,0,0,0,0,3,0,0,0,0,0,9,9,0,0,25,0,0,0,0,0,0,3,0,0,34,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,3,0,0,0,0,0,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,20,0,0
3,0,0,0,1,0,33,1,3,2,0,0,1,0,1,4,1,2,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,14,0,1,1,0,9,14,7,1,2,5,0,2,1,3,0,1,0,3,0,0,0,0,0,2,4,0,1,0,2,0,1,2,12,0,0,0,0,0,3,17,0,1,0,1,0,2,0,49,0,0,1,39,0,2,1,0,0,1,52,0,1,26,31,7,38,0,0,3,5,0,0,1,0,2,2,0,3,2,1,3,0,0,5,4,4,2,0,0,0,3
4,1,0,1,1,1,0,2,0,0,0,0,0,0,3,0,7,0,2,0,0,0,0,0,8,2,0,0,0,0,0,0,0,15,1,0,0,0,12,0,22,0,0,0,1,0,0,0,0,9,2,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,30,8,12,0,0,3,1,0,0,0,0,1,0,0,0,3,4,0,0,0,1,0,3,13,2,0,0,0,4,0,0,2,0,0,0,0,0,0,2,2,0,6,0,0,0,0,7,0,5,18,5,0,0,1,1,0,2,1,0,0,0,0,12
3,0,3,0,0,1,0,0,25,2,3,3,1,0,1,7,2,1,4,0,4,9,0,0,1,12,4,0,0,0,1,0,5,0,2,0,0,2,1,2,1,0,1,0,1,0,4,3,1,0,0,0,5,0,0,9,0,6,0,0,4,0,0,0,0,18,0,0,0,1,2,9,0,3,1,9,0,0,0,0,0,0,0,0,4,13,0,0,19,0,0,0,0,0,0,0,2,20,1,29,2,1,3,0,1,1,0,7,0,0,1,0,22,0,1,0,0,0,0,2,6,9,14,0,0,11,0,0,0,0
0,17,0,0,0,0,0,1,0,0,21,0,0,0,0,11,1,0,23,0,4,0,0,0,0,0,0,2,25,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,60,1,0,0,0,0,0,21,1,1,0,24,0,0,0,1,0,3,2,0,1,0,0,0,0,1,12,2,0,40,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3,0,2,0,8,0,0,0,0,0,39,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,32,0,1
0,7,0,0,0,0,0,0,3,0,2,0,0,2,5,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,4,0,0,0,0,1,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
24,0,0,0,11,7,0,1,0,0,0,1,2,1,1,0,0,3,0,0,2,0,0,3,39,2,0,1,0,0,0,0,0,5,0,0,0,3,23,2,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,2,1,1,1,5,45,3,0,0,3,0,0,2,0,0,2,0,0,1,3,5,1,1,0,1,0,28,8,3,0,0,0,1,0,1,5,2,0,4,2,0,0,1,0,2,7,0,1,3,2,17,0,31,48,29,0,0,2,0,0,4,3,0,0,4,2,45
7,0,1,0,14,17,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,4,3,2,4,3,2,1,1,3,0,0,0,1,0,0,0,0,0,1,0,2,0,2,2,0,4,0,4,3,0,22,0,3,2,0,0,0,1,0,0,1,2,0,0,1,41,38,1,2,1,1,1,4,29,0,0,0,0,2,43,1,0,2,2,2,2,0,0,0,0,0,0,0,0,33,0,0,30,6,0,0,0,0,0,1,0,40,47,2,0,0,5,1
0,16,0,0,0,0,0,0,2,0,25,0,3,0,18,7,0,0,0,0,1,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,24,0,1,1,0,0,0,2,0,0,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4,0,0,0,2,0,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,1,9,1,0,0,0,0,1,0,0,0,0,2,10,0,1,3,0,0,1,4,5,9,0,4,5,30,1,8,0,13,2,57,0,1,1,0,1,0,1,0,0,0,0,0,1,7,1,0,0,25,2,0,1,0,0,0,2,1,4,2,1,9,1,0,3,0,0,9,8,0,8,2,7,1,0,1,0,0,5,1,6,14,5,1,1,0,0,0,0,1,2,0,4,0,6,0,0,0,3,0,3,1,0
0,0,5,5,0,0,0,0,0,15,3,0,0,17,0,0,0,0,1,0,0,0,1,1,0,0,37,0,0,0,3,1,12,0,18,1,1,31,0,0,0,1,0,0,0,0,0,1,5,3,0,1,5,1,0,34,0,5,0,0,0,2,0,1,3,1,1,0,0,0,37,58,1,0,0,3,0,3,3,0,0,0,0,0,1,1,0,4,0,0,0,0,0,70,0,0,1,5,2,3,6,0,2,0,0,0,2,4,0,0,1,0,0,1,0,0,1,1,0,1,38,22,66,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,14,2,0,0,1,0,0,9,0,1,0,0,8,4,0,0,1,1,0,0,66,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,1,3,2,49,42,45,1,0,0,0,2,0,1,0,0,0,5,1,1,0,0,3,0,31,0,19,0,6,1,0,0,1,0,1,2,0,1,17,26,0,0,9,5,1,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,0,7,6,1,5,0,0,0,1,0,0,4,2,0,0,32,11,1,0,0,0,0,0,5,6,1,0,0,4,24
21,0,0,0,3,1,1,2,0,0,0,0,0,1,0,0,27,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,9,0,1,0,0,15,1,4,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12,41,8,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,14,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,16,0,22,39,25,2,0,1,0,0,0,1,1,0,0,0,58
0,3,0,0,0,0,0,0,5,0,0,2,0,0,0,16,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,1,5,0,0,6,0,6,0,0,0,0,0,1,0,1,1,0,2,0,34,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0
0,0,1,0,0,0,1,0,14,3,0,3,0,3,0,0,0,1,0,0,0,16,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,34,0,0,0,1,2,0,0,1,0,0,4,0,0,0,0,1,0,19,2,3,0,0,0,0,0,0,0,15,1,0,0,0,41,41,0,1,10,2,2,1,0,0,0,0,0,0,0,9,2,5,2,0,0,2,0,24,0,0,1,3,0,1,13,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,33,9,58,1,0,3,0,0,0,0
0,1,0,12,0,0,0,2,8,0,0,0,1,0,2,0,1,0,2,0,13,0,0,0,0,4,5,0,0,1,0,1,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,1,4,0,10,0,15,2,0,0,0,1,0,0,1,1,0,0,0,0,5,13,1,1,0,0,3,0,0,0,5,0,0,0,0,2,0,2,0,0,0,4,0,5,1,12,1,3,2,7,0,0,0,1,1,2,0,11,8,9,10,0,1,0,0,0,0,3,0,0,2,7,2,0,0,3,0,0,0,0
0,13,0,0,0,0,0,1,1,0,24,0,0,0,13,6,0,0,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,2
0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,1,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,0,0
1,1,14,1,0,0,9,2,1,38,1,1,0,1,1,0,0,2,1,0,2,9,0,0,1,0,3,3,2,1,0,3,35,0,43,2,0,9,1,3,1,2,0,3,0,0,2,1,51,2,5,2,2,33,1,12,1,26,1,1,0,2,0,34,3,0,0,0,1,2,2,9,1,2,2,0,1,2,1,1,0,11,1,0,3,0,0,3,1,0,2,2,0,27,1,5,0,2,0,1,28,0,2,0,0,1,2,13,4,3,2,2,1,0,1,1,0,0,0,40,1,2,4,0,0,1,1,1,0,2
1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0
0,0,0,0,0,3,0,0,0,5,0,1,0,11,0,0,4,0,0,0,6,20,0,2,1,0,18,7,0,0,26,0,0,0,4,2,0,14,0,2,1,0,1,0,1,5,3,0,1,2,0,2,15,7,0,21,10,30,0,2,2,1,0,7,0,1,6,1,0,1,15,25,2,2,0,6,1,3,1,4,0,1,0,0,1,4,0,0,0,0,0,0,0,16,3,14,0,10,1,1,1,0,4,1,4,1,5,10,5,2,1,0,0,0,2,0,1,0,0,0,14,23,30,0,0,3,0,1,1,0
3,0,0,0,2,1,0,0,0,0,1,0,7,0,3,0,6,2,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,2,28,1,12,2,0,0,0,0,2,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,17,0,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,6,2,25,42,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,3,0,15,1,4,17,8,0,0,1,0,0,1,1,0,0,2,1,7
0,0,25,2,0,2,10,2,0,59,0,4,1,2,0,1,1,2,1,0,2,42,1,1,0,0,1,1,0,0,51,1,6,0,0,6,0,67,1,1,0,0,0,0,0,0,0,1,58,0,2,4,1,13,1,2,2,7,0,1,2,2,0,18,7,0,1,0,0,4,17,6,1,0,0,2,0,1,1,3,0,32,1,3,1,0,2,0,0,0,0,1,0,51,0,3,0,0,4,4,23,1,2,0,3,0,2,14,2,2,1,2,1,0,0,0,1,0,0,57,9,2,1,0,0,0,1,0,2,1
0,0,0,14,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,2,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,1,0,0,0,7,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,21,0,0,0,1,0,3,41,0,3,0,7,1,0,1,3,0,0,0,50,0,0,0,3,51,0,0,0,23,0,10,0,41,2,0,0,0,0,0,0,0,0,1,2,0,0,12,0,0,0,1,12,0,15,2,12,0,0,3,2,0,5,1,16,1,0,0,1,30,19,0,0,0,6,0,0,0,0,0,2,0,0,3,5,0,2,1,0,0,8,0,12,0,0,2,3,2,0,17,0,1,0,2,0,1,37,2,0,3,0,0,0,2,0,0,0,0,20,21,7,23,0,0,2,0,0,0,0
7,0,1,1,0,2,0,0,3,0,0,0,3,0,1,0,8,2,0,0,1,0,0,3,10,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,10,1,0,1,0,0,0,1,0,8,1,1,0,0,0,0,0,0,1,0,1,2,1,0,0,3,1,9,14,8,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,1,1,3,1,10,21,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,0,2,16,0,12,6,18,0,0,0,0,0,2,3,1,0,0,1,10
1,0,0,0,3,4,6,0,5,1,0,13,0,1,0,0,0,0,0,0,15,0,0,0,3,1,0,7,0,0,1,0,13,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,2,4,6,0,9,1,2,1,15,7,2,0,1,0,1,9,1,4,1,0,2,0,1,1,7,0,0,0,0,0,1,10,0,3,0,2,1,2,0,31,1,2,1,21,0,2,4,5,0,1,13,6,1,7,12,3,18,0,0,17,24,5,3,3,0,3,0,4,1,6,1,1,0,3,2,0,1,0,0,0,0,6
0,0,0,0,2,0,0,4,0,0,0,0,17,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,16,0,0,4,3,0,0,1,0,0,0,0,0,3,7,0,0,0,0,0,2,10,0,2,0,0,2,1,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,0,4,0,12,17,1,0,0,0,0,0,2,16,0,0,1,0,1
1,1,0,0,1,1,0,3,3,0,2,1,0,0,0,0,0,7,0,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,38,3,3,1,2,1,0,1,0,3,0,0,0,0,0,3,23,18,3,30,1,7,0,3,0,0,0,0,0,0,4,55,0,2,30,1,0,0,0,1,0,5,6,44,0,3,2,1,1,0,0,0,0,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,1,1,0,0,0,2,0,0,4,2,1,2,4,37,0
0,3,0,0,2,0,0,1,0,0,6,2,0,0,1,0,1,0,3,0,9,0,0,1,0,0,2,0,1,3,1,0,0,0,0,1,0,0,0,0,0,24,0,28,0,1,3,0,18,0,0,0,2,1,0,5,0,1,10,9,16,0,26,3,7,2,9,0,0,0,0,0,1,1,34,5,4,12,1,0,0,0,1,1,1,7,41,2,3,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,0,1,2,1,3,3,5,18,0
0,1,0,0,6,1,1,1,0,0,3,0,0,1,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,34,45,0,44,4,5,2,0,0,0,1,0,1,0,2,0,0,4,15,23,0,48,1,6,0,17,0,0,1,0,0,2,9,50,8,0,15,0,1,0,0,1,7,12,4,38,0,1,1,0,0,0,1,0,0,0,3,2,1,1,1,0,0,2,0,0,0,3,0,0,3,0,0,2,0,2,1,0,0,0,0,0,3,3,0,0,1,43,3
2,2,0,0,1,0,0,0,2,0,1,8,0,0,2,1,4,0,0,0,0,0,0,15,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,22,0,42,50,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,34,0,18,0,5,0,0,0,0,3,1,0,7,0,6,19,0,0,0,0,0,1,0,2,0,3,4,0,0,0,0,0,0,0,2,0,0,2,1,0,6,2,1,3,3,0,0,1,0,4,0,4,1,0,0,1,0,0,0,0,0,2,0,1,0,1
0,0,0,1,3,0,2,1,0,0,2,4,0,0,0,0,1,2,3,0,1,0,0,23,4,0,1,0,0,2,0,1,2,0,0,0,0,1,1,3,0,2,1,7,50,0,65,1,3,3,0,1,0,0,0,0,0,0,0,0,1,0,4,0,54,0,23,0,2,2,0,0,3,1,0,1,0,0,27,29,0,0,1,4,0,0,0,1,1,0,0,2,0,0,1,1,0,4,9,0,0,3,2,0,1,3,0,1,5,4,0,2,0,1,1,2,1,1,0,1,0,1,0,0,7,1,0,0,2,4
3,1,0,0,1,1,3,2,0,0,1,9,0,0,1,0,4,1,0,1,2,0,0,20,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,48,46,0,1,1,3,4,2,0,0,2,0,2,2,0,1,0,0,2,1,32,0,15,0,1,4,0,0,6,4,0,0,1,0,19,26,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,5,3,1,10,8,0,10,0,1,0,6,0,1,2,3,2,2,0,2,2,2,0,0,1,1,1,0,5,3,0,0,4
1,24,0,0,0,0,0,0,2,0,7,0,0,0,20,11,0,0,11,0,0,0,1,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,9,0,18,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,21,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,20,0,0
0,1,2,0,0,0,4,0,0,6,1,2,0,0,2,0,0,0,7,1,22,8,0,0,0,1,0,2,1,0,18,1,4,0,12,0,0,7,1,0,0,1,17,0,0,0,3,7,0,0,1,4,16,16,6,2,4,5,8,0,2,3,0,23,6,0,0,0,0,1,5,1,3,0,0,0,4,0,1,0,0,14,0,2,3,0,1,2,2,0,0,0,0,12,1,3,0,0,1,0,25,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,2,1,0,45,1,11,0,0,0,11,3,0,1,0
0,2,3,0,0,0,0,26,0,0,1,1,4,0,2,0,0,1,2,0,0,0,0,0,1,0,0,2,5,3,0,1,2,4,0,0,0,0,3,3,6,2,0,0,0,1,1,0,0,0,48,29,1,1,1,0,5,0,0,0,1,4,0,3,0,1,0,5,1,8,0,0,10,6,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0,0,7,4,2,0,0,15,0,0,0,0,0,0,0,1,0,2,0,0,7,5,1,0,1,1,0,0,6,12,6,0,1,0,0,0,0,0,5,0,0,0
0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7,1,6,0,2,0,2,0,1,3,0,0,3,4,0,0,0,0,0,1,1,0,33,0,28,0,0,0,0,4,1,0,0,0,7,0,0,0,0,0,1,0,6,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,11,0,0,0,0,0,0,1,5,0,0,7,4,5,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,1,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,6,0,7,0,0,0,3,2,0,1,0,3,0,0,0,0,0,0,0,1,13,25,0,2,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,11,0,0,7,1,1,1,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0
0,3,1,0,0,2,0,2,6,0,0,0,1,6,0,1,1,0,2,1,22,0,0,0,1,6,2,6,1,3,1,1,4,0,0,0,0,0,0,8,0,2,0,0,0,3,2,9,15,0,0,2,0,0,17,1,24,3,0,0,2,3,0,2,0,2,0,0,0,1,5,6,7,3,0,1,3,0,0,1,0,0,0,1,0,8,1,0,6,0,1,0,0,0,6,11,0,10,1,4,0,1,1,0,0,5,0,9,12,3,1,0,0,0,0,0,0,1,0,0,4,2,4,0,0,3,20,2,0,1
